source,signal_date,code,name,signal,score,tier,stars,regime,sentiment_level,position_pct,stop_loss_pct,theme,cluster,pool,signal_3d,market_panic,triggers,cautions,note,close_t,close_t1,close_t3,close_t5,close_t10,ret_1d,ret_3d,ret_5d,ret_10d,max_gain_10d,max_drawdown_10d,ret_csi300_1d,ret_csi300_3d,ret_csi300_5d,ret_csi300_10d,excess_1d,excess_3d,excess_5d,excess_10d,hit_stop_10d,review_status
tail,2026-04-24,159326,电网设备ETF,TAIL_1STAR,31.0,,1,,,,,,,,,False,今日跌-1.6%（轻度回调）; 回踩MA5支撑（偏离-0.4%）; 触及近期支撑低点区域,,market_panic=False,1.984,1.983,1.965,2.019,,-0.000504,-0.009577,0.017641,,0.047379,-0.029738,0.000331,0.008592,0.022586,,-0.000835,-0.018169,-0.004945,,,pending
tail,2026-04-24,159611,电力ETF,TAIL_1STAR,31.0,,1,,,,,,,,,False,今日跌-1.7%（轻度回调）; 回踩MA5支撑（偏离-0.0%）; 触及近期支撑低点区域,,market_panic=False,1.123,1.116,1.124,1.135,,-0.006233,0.00089,0.010686,,0.040962,-0.016919,0.000331,0.008592,0.022586,,-0.006565,-0.007702,-0.0119,,,pending
tail,2026-04-24,159915,创业板ETF,TAIL_1STAR,31.0,,1,,,,,,,,,False,今日跌-1.4%（轻度回调）; 回踩MA5支撑（偏离-0.8%）; 触及近期支撑低点区域,,market_panic=False,3.674,3.652,3.694,3.786,,-0.005988,0.005444,0.030484,,0.047904,-0.02613,0.000331,0.008592,0.022586,,-0.006319,-0.003149,0.007899,,,pending
tail,2026-04-27,512400,有色金属ETF,TAIL_3STAR,74.0,,3,,,,,,,,,False,今日跌-1.1%（轻度回调）; 回踩MA20支撑（偏离+0.2%）; MA60长期支撑附近（-3.7%）; RSI(6)=19（极度超卖）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,,market_panic=False,2.095,2.043,2.119,2.207,,-0.024821,0.011456,0.053461,,0.066826,-0.030072,-0.00267,0.007621,0.027156,,-0.022151,0.003835,0.026305,,,pending
tail,2026-04-27,515790,光伏ETF,TAIL_2STAR,60.0,,2,,,,,,,,,False,回踩MA20支撑（偏离+0.4%）; MA60长期支撑附近（-4.2%）; RSI(6)=8（极度超卖）; 触及近期支撑低点区域,,market_panic=False,1.053,1.04,1.063,1.101,,-0.012346,0.009497,0.045584,,0.050332,-0.02944,-0.00267,0.007621,0.027156,,-0.009675,0.001876,0.018428,,,pending
tail,2026-04-27,600036,招商银行,TAIL_2STAR,60.0,,2,,,,,,,,,False,回踩MA20支撑（偏离-0.3%）; MA60长期支撑附近（+0.4%）; RSI(6)=12（极度超卖）; 触及近期支撑低点区域,,market_panic=False,39.38,39.6,38.27,37.95,,0.005587,-0.028187,-0.036313,,0.006348,-0.039614,-0.00267,0.007621,0.027156,,0.008257,-0.035808,-0.063469,,,pending
tail,2026-04-27,515850,证券ETF,TAIL_2STAR,56.0,,2,,,,,,,,,False,回踩MA20支撑（偏离+0.2%）; MA60长期支撑附近（-4.9%）; RSI(6)=21（超卖区）; 触及近期支撑低点区域,,market_panic=False,1.311,1.325,1.338,1.351,,0.010679,0.020595,0.030511,,0.045004,0.002288,-0.00267,0.007621,0.027156,,0.013349,0.012974,0.003355,,,pending
tail,2026-04-27,159567,港股创新药ETF,TAIL_2STAR,50.0,,2,,,,,,,,,False,跌破MA20下方（-3.7%，或超跌机会）; MA60长期支撑附近（-0.1%）; RSI(6)=13（极度超卖）; 触及近期支撑低点区域,,market_panic=False,0.764,0.756,0.757,0.76,,-0.010471,-0.009162,-0.005236,,0.022251,-0.031414,-0.00267,0.007621,0.027156,,-0.007801,-0.016783,-0.032392,,,pending
tail,2026-04-27,159715,稀土ETF,TAIL_1STAR,40.0,,1,,,,,,,,,False,MA60长期支撑附近（-2.6%）; RSI(6)=8（极度超卖）; 触及近期支撑低点区域,,market_panic=False,1.3,1.272,1.36,1.402,,-0.021538,0.046154,0.078462,,0.083077,-0.024615,-0.00267,0.007621,0.027156,,-0.018868,0.038533,0.051306,,,pending
tail,2026-04-27,600900,长江电力,TAIL_1STAR,38.0,,1,,,,,,,,,False,回踩MA20支撑（偏离-0.1%）; MA60长期支撑附近（+0.1%）; 触及近期支撑低点区域,,market_panic=False,26.66,26.73,27.32,27.05,,0.002626,0.024756,0.014629,,0.028507,-0.002251,-0.00267,0.007621,0.027156,,0.005296,0.017135,-0.012527,,,pending
tail,2026-04-27,515450,红利低波50,TAIL_1STAR,38.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.3%）; MA60长期支撑附近（+0.5%）; 触及近期支撑低点区域,,market_panic=False,1.433,1.441,1.441,1.431,,0.005583,0.005583,-0.001396,,0.011863,-0.005583,-0.00267,0.007621,0.027156,,0.008253,-0.002038,-0.028552,,,pending
tail,2026-04-27,159326,电网设备ETF,TAIL_1STAR,33.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-0.4%）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,,market_panic=False,1.983,1.943,1.941,2.075,,-0.020171,-0.02118,0.046394,,0.047907,-0.029249,-0.00267,0.007621,0.027156,,-0.017501,-0.028801,0.019238,,,pending
tail,2026-04-27,159611,电力ETF,TAIL_1STAR,33.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-0.9%）; 量能收缩0.8x（卖压减弱）; 触及近期支撑低点区域,,market_panic=False,1.116,1.123,1.108,1.149,,0.006272,-0.007168,0.02957,,0.047491,-0.010753,-0.00267,0.007621,0.027156,,0.008943,-0.01479,0.002414,,,pending
tail,2026-04-27,510050,上证50ETF,TAIL_1STAR,33.0,,1,,,,,,,,,False,回踩MA5支撑（偏离+0.1%）; MA60长期支撑附近（-0.9%）; 触及近期支撑低点区域,,market_panic=False,3.013,3.024,3.062,3.103,,0.003651,0.016263,0.029871,,0.034185,-0.002323,-0.00267,0.007621,0.027156,,0.006321,0.008642,0.002715,,,pending
tail,2026-04-27,159915,创业板ETF,TAIL_1STAR,33.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-1.2%）; 量能收缩0.8x（卖压减弱）; 触及近期支撑低点区域,,market_panic=False,3.652,3.602,3.689,3.845,,-0.013691,0.010131,0.052848,,0.054217,-0.020263,-0.00267,0.007621,0.027156,,-0.011021,0.00251,0.025692,,,pending
tail,2026-04-28,159715,稀土ETF,TAIL_2STAR,67.0,,2,,,,,,,,,False,今日下跌-2.1%（恐惧情绪）; 回踩MA20支撑（偏离-1.1%）; MA60长期支撑附近（-4.4%）; RSI(6)=6（极度超卖）; 触及近期支撑低点区域,MA60偏弱（-0.29%/5日），中期趋势存隐患,market_panic=False,1.272,1.35,1.4,1.383,,0.061321,0.100629,0.087264,,0.106918,-0.003145,0.010958,0.024984,0.020672,,0.050363,0.075645,0.066593,,,pending
tail,2026-04-28,600900,长江电力,TAIL_2STAR,56.0,,2,,,,,,,,,False,回踩MA20支撑（偏离+0.2%）; MA60长期支撑附近（+0.3%）; RSI(6)=22（超卖区）; 触及近期支撑低点区域,,market_panic=False,26.73,26.77,27.2,27.0,,0.001496,0.017583,0.010101,,0.025814,-0.004863,0.010958,0.024984,0.020672,,-0.009461,-0.007401,-0.010571,,,pending
tail,2026-04-28,515790,光伏ETF,TAIL_2STAR,55.0,,2,,,,,,,,,False,今日跌-1.2%（轻度回调）; 回踩MA20支撑（偏离-0.7%）; RSI(6)=6（极度超卖）; 触及近期支撑低点区域,连续4日调整，注意是否止跌企稳,market_panic=False,1.04,1.059,1.086,1.084,,0.018269,0.044231,0.042308,,0.063462,-0.017308,0.010958,0.024984,0.020672,,0.007311,0.019247,0.021636,,,pending
tail,2026-04-28,516850,新能源ETF,TAIL_2STAR,54.0,,2,,,,,,,,,False,今日跌-1.5%（轻度回调）; 回踩MA5支撑（偏离-1.4%）; RSI(6)=23（超卖区）; MA60温和上行（+0.45%/5日）; 触及近期支撑低点区域,,market_panic=False,1.163,1.209,1.24,1.21,,0.039553,0.066208,0.040413,,0.070507,-0.011178,0.010958,0.024984,0.020672,,0.028595,0.041224,0.019741,,,pending
tail,2026-04-28,561910,电池ETF,TAIL_2STAR,53.0,,2,,,,,,,,,False,今日跌-1.9%（轻度回调）; 回踩MA5支撑（偏离-1.0%）; RSI(6)=38（偏低区间）; MA60趋势向上（+0.63%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,0.913,0.966,0.998,,,0.05805,0.0931,,,0.09529,-0.009858,0.010958,0.024984,,,0.047092,0.068115,,,,pending
tail,2026-04-28,512400,有色金属ETF,TAIL_1STAR,49.0,,1,,,,,,,,,False,今日下跌-2.5%（恐惧情绪）; 跌破MA20下方（-2.4%，或超跌机会）; RSI(6)=11（极度超卖）; 触及近期支撑低点区域,MA60偏弱（-0.47%/5日），中期趋势存隐患,market_panic=False,2.043,2.14,2.199,2.17,,0.047479,0.076358,0.062163,,0.093979,-0.005384,0.010958,0.024984,0.020672,,0.036521,0.051374,0.041492,,,pending
tail,2026-04-28,518880,黄金ETF,TAIL_1STAR,48.0,,1,,,,,,,,,False,今日跌-1.7%（轻度回调）; 回踩MA5支撑（偏离-1.4%）; RSI(6)=17（极度超卖）; 触及近期支撑低点区域,MA60偏弱（-0.33%/5日），中期趋势存隐患,market_panic=False,9.732,9.637,9.791,9.87,,-0.009762,0.006062,0.01418,,0.020654,-0.015619,0.010958,0.024984,0.020672,,-0.02072,-0.018922,-0.006492,,,pending
tail,2026-04-28,513180,恒生科技ETF,TAIL_1STAR,46.0,,1,,,,,,,,,False,今日跌-1.7%（轻度回调）; 回踩MA20支撑（偏离-0.7%）; RSI(6)=17（极度超卖）; 触及近期支撑低点区域,MA60趋势下行（-1.60%/5日），谨防下跌趋势接刀,market_panic=False,0.621,0.628,0.636,0.646,,0.011272,0.024155,0.040258,,0.05475,-0.00161,0.010958,0.024984,0.020672,,0.000314,-0.00083,0.019586,,,pending
tail,2026-04-28,159567,港股创新药ETF,TAIL_1STAR,41.0,,1,,,,,,,,,False,今日跌-1.1%（轻度回调）; MA60长期支撑附近（-1.0%）; RSI(6)=8（极度超卖）; 触及近期支撑低点区域,深跌MA20 -4.7%，需确认止跌信号; MA60偏弱（-0.29%/5日），中期趋势存隐患,market_panic=False,0.756,0.754,0.746,0.75,,-0.002646,-0.013228,-0.007937,,0.018519,-0.021164,0.010958,0.024984,0.020672,,-0.013603,-0.038212,-0.028608,,,pending
tail,2026-04-28,159206,卫星ETF,TAIL_1STAR,40.0,,1,,,,,,,,,False,今日下跌-2.2%（恐惧情绪）; MA60长期支撑附近（+0.5%）; RSI(6)=13（极度超卖）; 触及近期支撑低点区域,MA60趋势下行（-0.61%/5日），谨防下跌趋势接刀,market_panic=False,1.78,1.784,1.912,1.935,,0.002247,0.074157,0.087079,,0.102247,-0.011236,0.010958,0.024984,0.020672,,-0.008711,0.049173,0.066407,,,pending
tail,2026-04-28,510500,中证500ETF,TAIL_1STAR,39.0,,1,,,,,,,,,False,今日跌-1.1%（轻度回调）; 回踩MA5支撑（偏离-1.0%）; MA60长期支撑附近（+0.6%）; 触及近期支撑低点区域,,market_panic=False,8.273,8.422,8.658,8.7,,0.01801,0.046537,0.051614,,0.062492,-0.004714,0.010958,0.024984,0.020672,,0.007052,0.021553,0.030942,,,pending
tail,2026-04-28,159915,创业板ETF,TAIL_1STAR,35.0,,1,,,,,,,,,False,今日跌-1.4%（轻度回调）; RSI(6)=33（偏低区间）; MA60趋势向上（+0.95%/5日），回调低吸; 触及近期支撑低点区域,连续4日调整，注意是否止跌企稳,market_panic=False,3.602,3.694,3.786,3.81,,0.025541,0.051083,0.057746,,0.068851,-0.006663,0.010958,0.024984,0.020672,,0.014583,0.026099,0.037074,,,pending
tail,2026-04-28,159667,工业母机ETF,TAIL_1STAR,34.0,,1,,,,,,,,,False,今日下跌-2.3%（恐惧情绪）; MA60趋势向上（+0.95%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,1.955,2.024,2.092,2.185,,0.035294,0.070077,0.117647,,0.130946,-0.012788,0.010958,0.024984,0.020672,,0.024336,0.045093,0.096975,,,pending
tail,2026-04-28,515880,通信ETF,TAIL_1STAR,34.0,,1,,,,,,,,,False,今日下跌-2.1%（恐惧情绪）; MA60趋势向上（+2.46%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,1.327,1.328,1.352,1.41,,0.000754,0.018839,0.062547,,0.070083,-0.020347,0.010958,0.024984,0.020672,,-0.010204,-0.006145,0.041875,,,pending
tail,2026-04-28,159326,电网设备ETF,TAIL_1STAR,31.0,,1,,,,,,,,,False,今日下跌-2.0%（恐惧情绪）; MA60趋势向上（+0.90%/5日），回调低吸; 触及近期支撑低点区域,连续3日调整，注意是否止跌企稳,market_panic=False,1.943,1.965,2.019,2.043,,0.011323,0.039115,0.051467,,0.06948,-0.009264,0.010958,0.024984,0.020672,,0.000365,0.014131,0.030795,,,pending
tail,2026-04-29,600036,招商银行,TAIL_2STAR,67.0,,2,,,,,,,,,False,今日下跌-2.8%（恐惧情绪）; 跌破MA20下方（-2.5%，或超跌机会）; MA60长期支撑附近（-1.9%）; RSI(6)=16（极度超卖）; MA60温和上行（+0.27%/5日）; 触及近期支撑低点区域,放量下跌3.0x（主力出货？谨慎）,market_panic=False,38.5,38.27,37.95,,,-0.005974,-0.014286,,,0.00026,-0.017662,-0.000632,0.018743,,,-0.005342,-0.033029,,,,pending
tail,2026-04-29,159567,港股创新药ETF,TAIL_2STAR,55.0,,2,,,,,,,,,False,回踩MA5支撑（偏离-0.8%）; MA60长期支撑附近（-1.2%）; RSI(6)=13（极度超卖）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,MA60偏弱（-0.36%/5日），中期趋势存隐患; 连续3日调整，注意是否止跌企稳,market_panic=False,0.754,0.757,0.76,,,0.003979,0.007958,,,0.02122,-0.018568,-0.000632,0.018743,,,0.004611,-0.010785,,,,pending
tail,2026-04-29,515880,通信ETF,TAIL_2STAR,52.0,,2,,,,,,,,,False,RSI(6)=15（极度超卖）; 量能收缩0.8x（卖压减弱）; MA60趋势向上（+2.34%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,1.328,1.321,1.414,,,-0.005271,0.064759,,,0.069277,-0.019578,-0.000632,0.018743,,,-0.004639,0.046016,,,,pending
tail,2026-04-29,600900,长江电力,TAIL_1STAR,43.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.4%）; MA60长期支撑附近（+0.4%）; MA60温和上行（+0.20%/5日）; 触及近期支撑低点区域,,market_panic=False,26.77,27.32,27.05,,,0.020545,0.010459,,,0.024281,0.004856,-0.000632,0.018743,,,0.021177,-0.008283,,,,pending
tail,2026-04-29,159611,电力ETF,TAIL_1STAR,37.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-0.1%）; MA60趋势向上（+0.60%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,1.124,1.108,1.149,,,-0.014235,0.022242,,,0.040036,-0.017794,-0.000632,0.018743,,,-0.013603,0.003499,,,,pending
tail,2026-04-29,159206,卫星ETF,TAIL_1STAR,36.0,,1,,,,,,,,,False,MA60长期支撑附近（+0.9%）; RSI(6)=13（极度超卖）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,MA60趋势下行（-0.72%/5日），谨防下跌趋势接刀,market_panic=False,1.784,1.84,1.93,,,0.03139,0.081839,,,0.099776,-0.008969,-0.000632,0.018743,,,0.032022,0.063096,,,,pending
tail,2026-04-29,518880,黄金ETF,TAIL_1STAR,30.0,,1,,,,,,,,,False,跌破MA20下方（-2.9%，或超跌机会）; RSI(6)=14（极度超卖）; 触及近期支撑低点区域,MA60趋势下行（-0.54%/5日），谨防下跌趋势接刀,market_panic=False,9.637,9.678,9.909,,,0.004254,0.028225,,,0.030715,-0.005915,-0.000632,0.018743,,,0.004886,0.009482,,,,pending
tail,2026-04-30,159611,电力ETF,TAIL_3STAR,78.0,,3,,,,,,,,,False,今日跌-1.4%（轻度回调）; 回踩MA20支撑（偏离+0.7%）; MA60长期支撑附近（+0.8%）; RSI(6)=16（极度超卖）; MA60趋势向上（+0.57%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,1.108,1.135,1.145,,,0.024368,0.033394,,,0.055054,0.002708,0.014515,0.010247,,,0.009853,0.023147,,,,pending
tail,2026-04-30,159326,电网设备ETF,TAIL_2STAR,65.0,,2,,,,,,,,,False,今日跌-1.2%（轻度回调）; 回踩MA5支撑（偏离-1.1%）; RSI(6)=18（极度超卖）; MA60趋势向上（+0.86%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,1.941,2.019,2.043,,,0.040185,0.05255,,,0.070582,0.006182,0.014515,0.010247,,,0.02567,0.042303,,,,pending
tail,2026-04-30,515880,通信ETF,TAIL_2STAR,59.0,,2,,,,,,,,,False,回踩MA5支撑（偏离-0.8%）; RSI(6)=18（极度超卖）; MA60趋势向上（+2.14%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,1.321,1.352,1.41,,,0.023467,0.067373,,,0.074943,0.008327,0.014515,0.010247,,,0.008952,0.057126,,,,pending
tail,2026-04-30,600036,招商银行,TAIL_2STAR,55.0,,2,,,,,,,,,False,跌破MA20下方（-2.9%，或超跌机会）; MA60长期支撑附近（-2.5%）; RSI(6)=11（极度超卖）; MA60温和上行（+0.23%/5日）; 触及近期支撑低点区域,,market_panic=False,38.27,38.0,37.95,,,-0.007055,-0.008362,,,0.00209,-0.011759,0.014515,0.010247,,,-0.021571,-0.018609,,,,pending
tail,2026-04-30,515450,红利低波50,TAIL_1STAR,43.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.8%）; MA60长期支撑附近（+0.9%）; MA60温和上行（+0.23%/5日）; 触及近期支撑低点区域,,market_panic=False,1.441,1.436,1.43,,,-0.00347,-0.007634,,,-0.000694,-0.011103,0.014515,0.010247,,,-0.017985,-0.01788,,,,pending
tail,2026-04-30,518880,黄金ETF,TAIL_1STAR,35.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-1.1%）; RSI(6)=18（极度超卖）; 触及近期支撑低点区域,MA60趋势下行（-0.71%/5日），谨防下跌趋势接刀,market_panic=False,9.678,9.791,9.87,,,0.011676,0.019839,,,0.026348,0.002067,0.014515,0.010247,,,-0.002839,0.009592,,,,pending
tail,2026-04-30,512400,有色金属ETF,TAIL_1STAR,32.0,,1,,,,,,,,,False,今日跌-1.0%（轻度回调）; 回踩MA20支撑（偏离+0.6%）; MA60长期支撑附近（-2.1%）; 触及近期支撑低点区域,MA60趋势下行（-0.82%/5日），谨防下跌趋势接刀,market_panic=False,2.119,2.199,2.17,,,0.037754,0.024068,,,0.054743,-0.00236,0.014515,0.010247,,,0.023238,0.013821,,,,pending
tail,2026-05-01,159611,电力ETF,TAIL_2STAR,66.0,,2,,,,,,,,,False,今日跌-1.4%（轻度回调）; 回踩MA20支撑（偏离+0.7%）; MA60长期支撑附近（+0.8%）; RSI(6)=16（极度超卖）; MA60趋势向上（+0.57%/5日），回调低吸; 触及近期支撑低点区域,主力今日净流出1.54亿（资金撤离，慎买）,market_panic=False,,,,,,,,,,,,,,,,,,,,,missing_price
tail,2026-05-01,159326,电网设备ETF,TAIL_2STAR,53.0,,2,,,,,,,,,False,今日跌-1.2%（轻度回调）; 回踩MA5支撑（偏离-1.1%）; RSI(6)=18（极度超卖）; MA60趋势向上（+0.85%/5日），回调低吸; 触及近期支撑低点区域,主力今日净流出2.89亿（资金撤离，慎买）,market_panic=False,,,,,,,,,,,,,,,,,,,,,missing_price
tail,2026-05-01,515880,通信ETF,TAIL_1STAR,47.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-1.0%）; RSI(6)=16（极度超卖）; MA60趋势向上（+2.14%/5日），回调低吸; 触及近期支撑低点区域,主力今日净流出1.88亿（资金撤离，慎买）,market_panic=False,,,,,,,,,,,,,,,,,,,,,missing_price
tail,2026-05-01,515450,红利低波50,TAIL_1STAR,46.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.8%）; MA60长期支撑附近（+0.9%）; MA60温和上行（+0.23%/5日）; 触及近期支撑低点区域,,market_panic=False,,,,,,,,,,,,,,,,,,,,,missing_price
tail,2026-05-01,600036,招商银行,TAIL_1STAR,43.0,,1,,,,,,,,,False,跌破MA20下方（-2.9%，或超跌机会）; MA60长期支撑附近（-2.5%）; RSI(6)=11（极度超卖）; MA60温和上行（+0.23%/5日）; 触及近期支撑低点区域,主力今日净流出3.17亿（资金撤离，慎买）,market_panic=False,,,,,,,,,,,,,,,,,,,,,missing_price
tail,2026-05-01,159567,港股创新药ETF,TAIL_1STAR,32.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-0.4%）; MA60长期支撑附近（-0.7%）; RSI(6)=36（偏低区间）; 触及近期支撑低点区域,MA60偏弱（-0.35%/5日），中期趋势存隐患; 主力今日净流出0.76亿，需观察,market_panic=False,,,,,,,,,,,,,,,,,,,,,missing_price
tail,2026-05-06,159567,港股创新药ETF,TAIL_2STAR,56.0,,2,,,,,,,,,False,今日跌-1.3%（轻度回调）; 回踩MA5支撑（偏离-1.2%）; MA60长期支撑附近（-1.9%）; RSI(6)=11（极度超卖）; 触及近期支撑低点区域,MA60偏弱（-0.40%/5日），中期趋势存隐患,market_panic=False,0.746,0.76,,,,0.018767,,,,0.02815,0.005362,0.004802,,,,0.013965,,,,,pending
tail,2026-05-06,600036,招商银行,TAIL_1STAR,47.0,,1,,,,,,,,,False,跌破MA20下方（-3.4%，或超跌机会）; MA60长期支撑附近（-3.2%）; RSI(6)=12（极度超卖）; 触及近期支撑低点区域,连续3日调整，注意是否止跌企稳,market_panic=False,38.0,37.95,,,,-0.001316,,,,0.004737,-0.001842,0.004802,,,,-0.006118,,,,,pending
tail,2026-05-06,515450,红利低波50,TAIL_1STAR,43.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.4%）; MA60长期支撑附近（+0.3%）; MA60温和上行（+0.22%/5日）; 触及近期支撑低点区域,,market_panic=False,1.436,1.431,,,,-0.003482,,,,0.002786,-0.004875,0.004802,,,,-0.008284,,,,,pending
tail,2026-05-07,600036,招商银行,TAIL_2STAR,60.0,,2,,,,,,,,,False,回踩MA5支撑（偏离-1.3%）; MA60长期支撑附近（-3.3%）; RSI(6)=12（极度超卖）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,连续4日调整，注意是否止跌企稳,market_panic=False,37.95,37.95,,,,0.0,,,,0.006061,-0.000527,-0.008966,,,,0.008966,,,,,pending
tail,2026-05-07,515450,红利低波50,TAIL_1STAR,35.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.2%）; MA60长期支撑附近（+0.1%）; 触及近期支撑低点区域,连续3日调整，注意是否止跌企稳,market_panic=False,1.431,1.43,,,,-0.000699,,,,0.006289,-0.000699,-0.008966,,,,0.008268,,,,,pending
tail,2026-05-08,600036,招商银行,TAIL_2STAR,55.0,,2,,,,,,,,,False,回踩MA5支撑（偏离-0.2%）; MA60长期支撑附近（-2.9%）; RSI(6)=8（极度超卖）; 触及近期支撑低点区域,,market_panic=False,37.95,,,,,,,,,,,,,,,,,,,,pending
