source,signal_date,code,name,signal,score,tier,stars,regime,sentiment_level,position_pct,stop_loss_pct,theme,cluster,pool,signal_3d,market_panic,triggers,cautions,note,close_t,close_t1,close_t3,close_t5,close_t10,ret_1d,ret_3d,ret_5d,ret_10d,max_gain_10d,max_drawdown_10d,ret_csi300_1d,ret_csi300_3d,ret_csi300_5d,ret_csi300_10d,excess_1d,excess_3d,excess_5d,excess_10d,hit_stop_10d,review_status
tail,2026-04-24,159326,电网设备ETF,TAIL_1STAR,31.0,,1,,,,,,,,,False,今日跌-1.6%（轻度回调）; 回踩MA5支撑（偏离-0.4%）; 触及近期支撑低点区域,,market_panic=False,1.984,1.983,1.965,2.019,2.189,-0.000504,-0.009577,0.017641,0.103327,0.103831,-0.029738,0.000331,0.008592,0.022586,0.048008,-0.000835,-0.018169,-0.004945,0.055318,,complete
tail,2026-04-24,159611,电力ETF,TAIL_1STAR,31.0,,1,,,,,,,,,False,今日跌-1.7%（轻度回调）; 回踩MA5支撑（偏离-0.0%）; 触及近期支撑低点区域,,market_panic=False,1.123,1.116,1.124,1.135,1.202,-0.006233,0.00089,0.010686,0.070347,0.080142,-0.016919,0.000331,0.008592,0.022586,0.048008,-0.006565,-0.007702,-0.0119,0.022339,,complete
tail,2026-04-24,159915,创业板ETF,TAIL_1STAR,31.0,,1,,,,,,,,,False,今日跌-1.4%（轻度回调）; 回踩MA5支撑（偏离-0.8%）; 触及近期支撑低点区域,,market_panic=False,3.674,3.652,3.694,3.786,4.048,-0.005988,0.005444,0.030484,0.101796,0.10343,-0.02613,0.000331,0.008592,0.022586,0.048008,-0.006319,-0.003149,0.007899,0.053788,,complete
tail,2026-04-27,512400,有色金属ETF,TAIL_3STAR,74.0,,3,,,,,,,,,False,今日跌-1.1%（轻度回调）; 回踩MA20支撑（偏离+0.2%）; MA60长期支撑附近（-3.7%）; RSI(6)=19（极度超卖）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,,market_panic=False,2.095,2.043,2.119,2.207,2.13,-0.024821,0.011456,0.053461,0.016706,0.073508,-0.030072,-0.00267,0.007621,0.027156,0.030109,-0.022151,0.003835,0.026305,-0.013403,,complete
tail,2026-04-27,515790,光伏ETF,TAIL_2STAR,60.0,,2,,,,,,,,,False,回踩MA20支撑（偏离+0.4%）; MA60长期支撑附近（-4.2%）; RSI(6)=8（极度超卖）; 触及近期支撑低点区域,,market_panic=False,1.053,1.04,1.063,1.101,1.128,-0.012346,0.009497,0.045584,0.071225,0.108262,-0.02944,-0.00267,0.007621,0.027156,0.030109,-0.009675,0.001876,0.018428,0.041116,,complete
tail,2026-04-27,600036,招商银行,TAIL_2STAR,60.0,,2,,,,,,,,,False,回踩MA20支撑（偏离-0.3%）; MA60长期支撑附近（+0.4%）; RSI(6)=12（极度超卖）; 触及近期支撑低点区域,,market_panic=False,39.38,39.6,38.27,37.95,37.81,0.005587,-0.028187,-0.036313,-0.039868,0.006348,-0.042661,-0.00267,0.007621,0.027156,0.030109,0.008257,-0.035808,-0.063469,-0.069977,,complete
tail,2026-04-27,515850,证券ETF,TAIL_2STAR,56.0,,2,,,,,,,,,False,回踩MA20支撑（偏离+0.2%）; MA60长期支撑附近（-4.9%）; RSI(6)=21（超卖区）; 触及近期支撑低点区域,,market_panic=False,1.311,1.325,1.338,1.351,1.33,0.010679,0.020595,0.030511,0.014493,0.051869,0.002288,-0.00267,0.007621,0.027156,0.030109,0.013349,0.012974,0.003355,-0.015617,,complete
tail,2026-04-27,159567,港股创新药ETF,TAIL_2STAR,50.0,,2,,,,,,,,,False,跌破MA20下方（-3.7%，或超跌机会）; MA60长期支撑附近（-0.1%）; RSI(6)=13（极度超卖）; 触及近期支撑低点区域,,market_panic=False,0.764,0.756,0.757,0.76,0.714,-0.010471,-0.009162,-0.005236,-0.065445,0.022251,-0.066754,-0.00267,0.007621,0.027156,0.030109,-0.007801,-0.016783,-0.032392,-0.095554,,complete
tail,2026-04-27,159715,稀土ETF,TAIL_1STAR,40.0,,1,,,,,,,,,False,MA60长期支撑附近（-2.6%）; RSI(6)=8（极度超卖）; 触及近期支撑低点区域,,market_panic=False,1.3,1.272,1.36,1.402,1.366,-0.021538,0.046154,0.078462,0.050769,0.109231,-0.024615,-0.00267,0.007621,0.027156,0.030109,-0.018868,0.038533,0.051306,0.02066,,complete
tail,2026-04-27,600900,长江电力,TAIL_1STAR,38.0,,1,,,,,,,,,False,回踩MA20支撑（偏离-0.1%）; MA60长期支撑附近（+0.1%）; 触及近期支撑低点区域,,market_panic=False,26.66,26.73,27.32,27.05,26.94,0.002626,0.024756,0.014629,0.010503,0.028507,-0.002251,-0.00267,0.007621,0.027156,0.030109,0.005296,0.017135,-0.012527,-0.019607,,complete
tail,2026-04-27,515450,红利低波50,TAIL_1STAR,38.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.3%）; MA60长期支撑附近（+0.5%）; 触及近期支撑低点区域,,market_panic=False,1.433,1.441,1.441,1.431,1.431,0.005583,0.005583,-0.001396,-0.001396,0.011863,-0.006978,-0.00267,0.007621,0.027156,0.030109,0.008253,-0.002038,-0.028552,-0.031505,,complete
tail,2026-04-27,159326,电网设备ETF,TAIL_1STAR,33.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-0.4%）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,,market_panic=False,1.983,1.943,1.941,2.075,2.111,-0.020171,-0.02118,0.046394,0.064549,0.111952,-0.029249,-0.00267,0.007621,0.027156,0.030109,-0.017501,-0.028801,0.019238,0.034439,,complete
tail,2026-04-27,159611,电力ETF,TAIL_1STAR,33.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-0.9%）; 量能收缩0.8x（卖压减弱）; 触及近期支撑低点区域,,market_panic=False,1.116,1.123,1.108,1.149,1.173,0.006272,-0.007168,0.02957,0.051075,0.09767,-0.010753,-0.00267,0.007621,0.027156,0.030109,0.008943,-0.01479,0.002414,0.020966,,complete
tail,2026-04-27,510050,上证50ETF,TAIL_1STAR,33.0,,1,,,,,,,,,False,回踩MA5支撑（偏离+0.1%）; MA60长期支撑附近（-0.9%）; 触及近期支撑低点区域,,market_panic=False,3.013,3.024,3.062,3.103,3.074,0.003651,0.016263,0.029871,0.020246,0.039827,-0.002323,-0.00267,0.007621,0.027156,0.030109,0.006321,0.008642,0.002715,-0.009864,,complete
tail,2026-04-27,159915,创业板ETF,TAIL_1STAR,33.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-1.2%）; 量能收缩0.8x（卖压减弱）; 触及近期支撑低点区域,,market_panic=False,3.652,3.602,3.689,3.845,3.961,-0.013691,0.010131,0.052848,0.084611,0.123768,-0.020263,-0.00267,0.007621,0.027156,0.030109,-0.011021,0.00251,0.025692,0.054502,,complete
tail,2026-04-28,159715,稀土ETF,TAIL_2STAR,67.0,,2,,,,,,,,,False,今日下跌-2.1%（恐惧情绪）; 回踩MA20支撑（偏离-1.1%）; MA60长期支撑附近（-4.4%）; RSI(6)=6（极度超卖）; 触及近期支撑低点区域,MA60偏弱（-0.29%/5日），中期趋势存隐患,market_panic=False,1.272,1.35,1.4,1.398,1.355,0.061321,0.100629,0.099057,0.065252,0.133648,-0.003145,0.010958,0.024984,0.023896,0.021306,0.050363,0.075645,0.075161,0.043945,,complete
tail,2026-04-28,600900,长江电力,TAIL_2STAR,56.0,,2,,,,,,,,,False,回踩MA20支撑（偏离+0.2%）; MA60长期支撑附近（+0.3%）; RSI(6)=22（超卖区）; 触及近期支撑低点区域,,market_panic=False,26.73,26.77,27.2,27.0,27.03,0.001496,0.017583,0.010101,0.011223,0.025814,-0.004863,0.010958,0.024984,0.023896,0.021306,-0.009461,-0.007401,-0.013795,-0.010083,,complete
tail,2026-04-28,515790,光伏ETF,TAIL_2STAR,55.0,,2,,,,,,,,,False,今日跌-1.2%（轻度回调）; 回踩MA20支撑（偏离-0.7%）; RSI(6)=6（极度超卖）; 触及近期支撑低点区域,连续4日调整，注意是否止跌企稳,market_panic=False,1.04,1.059,1.086,1.096,1.108,0.018269,0.044231,0.053846,0.065385,0.122115,-0.017308,0.010958,0.024984,0.023896,0.021306,0.007311,0.019247,0.029951,0.044078,,complete
tail,2026-04-28,516850,新能源ETF,TAIL_2STAR,54.0,,2,,,,,,,,,False,今日跌-1.5%（轻度回调）; 回踩MA5支撑（偏离-1.4%）; RSI(6)=23（超卖区）; MA60温和上行（+0.45%/5日）; 触及近期支撑低点区域,,market_panic=False,1.163,1.209,1.24,1.211,1.175,0.039553,0.066208,0.041273,0.010318,0.070507,-0.011178,0.010958,0.024984,0.023896,0.021306,0.028595,0.041224,0.017377,-0.010988,,complete
tail,2026-04-28,561910,电池ETF,TAIL_2STAR,53.0,,2,,,,,,,,,False,今日跌-1.9%（轻度回调）; 回踩MA5支撑（偏离-1.0%）; RSI(6)=38（偏低区间）; MA60趋势向上（+0.63%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,0.913,0.966,0.998,0.968,0.948,0.05805,0.0931,0.060241,0.038335,0.09529,-0.009858,0.010958,0.024984,0.023896,0.021306,0.047092,0.068115,0.036345,0.017029,,complete
tail,2026-04-28,512400,有色金属ETF,TAIL_1STAR,49.0,,1,,,,,,,,,False,今日下跌-2.5%（恐惧情绪）; 跌破MA20下方（-2.4%，或超跌机会）; RSI(6)=11（极度超卖）; 触及近期支撑低点区域,MA60偏弱（-0.47%/5日），中期趋势存隐患,market_panic=False,2.043,2.14,2.199,2.206,2.039,0.047479,0.076358,0.079785,-0.001958,0.100832,-0.008811,0.010958,0.024984,0.023896,0.021306,0.036521,0.051374,0.055889,-0.023264,,complete
tail,2026-04-28,518880,黄金ETF,TAIL_1STAR,48.0,,1,,,,,,,,,False,今日跌-1.7%（轻度回调）; 回踩MA5支撑（偏离-1.4%）; RSI(6)=17（极度超卖）; 触及近期支撑低点区域,MA60偏弱（-0.33%/5日），中期趋势存隐患,market_panic=False,9.732,9.637,9.791,9.88,9.554,-0.009762,0.006062,0.015208,-0.01829,0.020654,-0.020551,0.010958,0.024984,0.023896,0.021306,-0.02072,-0.018922,-0.008688,-0.039597,,complete
tail,2026-04-28,513180,恒生科技ETF,TAIL_1STAR,46.0,,1,,,,,,,,,False,今日跌-1.7%（轻度回调）; 回踩MA20支撑（偏离-0.7%）; RSI(6)=17（极度超卖）; 触及近期支撑低点区域,MA60趋势下行（-1.60%/5日），谨防下跌趋势接刀,market_panic=False,0.621,0.628,0.636,0.653,0.629,0.011272,0.024155,0.05153,0.012882,0.074074,-0.00161,0.010958,0.024984,0.023896,0.021306,0.000314,-0.00083,0.027634,-0.008424,,complete
tail,2026-04-28,159567,港股创新药ETF,TAIL_1STAR,41.0,,1,,,,,,,,,False,今日跌-1.1%（轻度回调）; MA60长期支撑附近（-1.0%）; RSI(6)=8（极度超卖）; 触及近期支撑低点区域,深跌MA20 -4.7%，需确认止跌信号; MA60偏弱（-0.29%/5日），中期趋势存隐患,market_panic=False,0.756,0.754,0.746,0.75,0.699,-0.002646,-0.013228,-0.007937,-0.075397,0.018519,-0.082011,0.010958,0.024984,0.023896,0.021306,-0.013603,-0.038212,-0.031832,-0.096703,,complete
tail,2026-04-28,159206,卫星ETF,TAIL_1STAR,40.0,,1,,,,,,,,,False,今日下跌-2.2%（恐惧情绪）; MA60长期支撑附近（+0.5%）; RSI(6)=13（极度超卖）; 触及近期支撑低点区域,MA60趋势下行（-0.61%/5日），谨防下跌趋势接刀,market_panic=False,1.78,1.784,1.912,1.979,1.836,0.002247,0.074157,0.111798,0.031461,0.147753,-0.011236,0.010958,0.024984,0.023896,0.021306,-0.008711,0.049173,0.087902,0.010154,,complete
tail,2026-04-28,510500,中证500ETF,TAIL_1STAR,39.0,,1,,,,,,,,,False,今日跌-1.1%（轻度回调）; 回踩MA5支撑（偏离-1.0%）; MA60长期支撑附近（+0.6%）; 触及近期支撑低点区域,,market_panic=False,8.273,8.422,8.658,8.769,8.612,0.01801,0.046537,0.059954,0.040977,0.093799,-0.004714,0.010958,0.024984,0.023896,0.021306,0.007052,0.021553,0.036059,0.01967,,complete
tail,2026-04-28,159915,创业板ETF,TAIL_1STAR,35.0,,1,,,,,,,,,False,今日跌-1.4%（轻度回调）; RSI(6)=33（偏低区间）; MA60趋势向上（+0.95%/5日），回调低吸; 触及近期支撑低点区域,连续4日调整，注意是否止跌企稳,market_panic=False,3.602,3.694,3.786,3.806,3.97,0.025541,0.051083,0.056635,0.102165,0.139367,-0.006663,0.010958,0.024984,0.023896,0.021306,0.014583,0.026099,0.03274,0.080859,,complete
tail,2026-04-28,159667,工业母机ETF,TAIL_1STAR,34.0,,1,,,,,,,,,False,今日下跌-2.3%（恐惧情绪）; MA60趋势向上（+0.95%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,1.955,2.024,2.092,2.226,2.289,0.035294,0.070077,0.138619,0.170844,0.203069,-0.012788,0.010958,0.024984,0.023896,0.021306,0.024336,0.045093,0.114723,0.149538,,complete
tail,2026-04-28,515880,通信ETF,TAIL_1STAR,34.0,,1,,,,,,,,,False,今日下跌-2.1%（恐惧情绪）; MA60趋势向上（+2.46%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,1.327,1.328,1.352,1.43,1.5,0.000754,0.018839,0.077619,0.130369,0.198191,-0.020347,0.010958,0.024984,0.023896,0.021306,-0.010204,-0.006145,0.053723,0.109063,,complete
tail,2026-04-28,159326,电网设备ETF,TAIL_1STAR,31.0,,1,,,,,,,,,False,今日下跌-2.0%（恐惧情绪）; MA60趋势向上（+0.90%/5日），回调低吸; 触及近期支撑低点区域,连续3日调整，注意是否止跌企稳,market_panic=False,1.943,1.965,2.019,2.062,2.042,0.011323,0.039115,0.061245,0.050952,0.134843,-0.009264,0.010958,0.024984,0.023896,0.021306,0.000365,0.014131,0.03735,0.029646,,complete
tail,2026-04-29,600036,招商银行,TAIL_2STAR,67.0,,2,,,,,,,,,False,今日下跌-2.8%（恐惧情绪）; 跌破MA20下方（-2.5%，或超跌机会）; MA60长期支撑附近（-1.9%）; RSI(6)=16（极度超卖）; MA60温和上行（+0.27%/5日）; 触及近期支撑低点区域,放量下跌3.0x（主力出货？谨慎）,market_panic=False,38.5,38.27,37.95,37.97,37.47,-0.005974,-0.014286,-0.013766,-0.026753,0.00026,-0.02987,-0.000632,0.018743,0.029414,0.004817,-0.005342,-0.033029,-0.04318,-0.03157,,complete
tail,2026-04-29,159567,港股创新药ETF,TAIL_2STAR,55.0,,2,,,,,,,,,False,回踩MA5支撑（偏离-0.8%）; MA60长期支撑附近（-1.2%）; RSI(6)=13（极度超卖）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,MA60偏弱（-0.36%/5日），中期趋势存隐患; 连续3日调整，注意是否止跌企稳,market_panic=False,0.754,0.757,0.76,0.751,0.684,0.003979,0.007958,-0.003979,-0.092838,0.02122,-0.098143,-0.000632,0.018743,0.029414,0.004817,0.004611,-0.010785,-0.033392,-0.097655,,complete
tail,2026-04-29,515880,通信ETF,TAIL_2STAR,52.0,,2,,,,,,,,,False,RSI(6)=15（极度超卖）; 量能收缩0.8x（卖压减弱）; MA60趋势向上（+2.34%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,1.328,1.321,1.414,1.483,1.517,-0.005271,0.064759,0.116717,0.142319,0.197289,-0.019578,-0.000632,0.018743,0.029414,0.004817,-0.004639,0.046016,0.087303,0.137503,,complete
tail,2026-04-29,600900,长江电力,TAIL_1STAR,43.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.4%）; MA60长期支撑附近（+0.4%）; MA60温和上行（+0.20%/5日）; 触及近期支撑低点区域,,market_panic=False,26.77,27.32,27.05,27.01,26.89,0.020545,0.010459,0.008965,0.004483,0.024281,-0.001868,-0.000632,0.018743,0.029414,0.004817,0.021177,-0.008283,-0.020448,-0.000334,,complete
tail,2026-04-29,159611,电力ETF,TAIL_1STAR,37.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-0.1%）; MA60趋势向上（+0.60%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,1.124,1.108,1.149,1.165,1.168,-0.014235,0.022242,0.036477,0.039146,0.089858,-0.017794,-0.000632,0.018743,0.029414,0.004817,-0.013603,0.003499,0.007063,0.034329,,complete
tail,2026-04-29,159206,卫星ETF,TAIL_1STAR,36.0,,1,,,,,,,,,False,MA60长期支撑附近（+0.9%）; RSI(6)=13（极度超卖）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,MA60趋势下行（-0.72%/5日），谨防下跌趋势接刀,market_panic=False,1.784,1.84,1.93,2.031,1.867,0.03139,0.081839,0.138453,0.046525,0.145179,-0.008969,-0.000632,0.018743,0.029414,0.004817,0.032022,0.063096,0.109039,0.041708,,complete
tail,2026-04-29,518880,黄金ETF,TAIL_1STAR,30.0,,1,,,,,,,,,False,跌破MA20下方（-2.9%，或超跌机会）; RSI(6)=14（极度超卖）; 触及近期支撑低点区域,MA60趋势下行（-0.54%/5日），谨防下跌趋势接刀,market_panic=False,9.637,9.678,9.909,9.774,9.513,0.004254,0.028225,0.014216,-0.012867,0.030715,-0.020961,-0.000632,0.018743,0.029414,0.004817,0.004886,0.009482,-0.015198,-0.017684,,complete
tail,2026-04-30,159611,电力ETF,TAIL_3STAR,78.0,,3,,,,,,,,,False,今日跌-1.4%（轻度回调）; 回踩MA20支撑（偏离+0.7%）; MA60长期支撑附近（+0.8%）; RSI(6)=16（极度超卖）; MA60趋势向上（+0.57%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,1.108,1.135,1.147,1.177,1.215,0.024368,0.035199,0.062274,0.09657,0.105596,0.002708,0.014515,0.013438,0.029276,0.009479,0.009853,0.021761,0.032998,0.087091,,complete
tail,2026-04-30,159326,电网设备ETF,TAIL_2STAR,65.0,,2,,,,,,,,,False,今日跌-1.2%（轻度回调）; 回踩MA5支撑（偏离-1.1%）; RSI(6)=18（极度超卖）; MA60趋势向上（+0.86%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,1.941,2.019,2.062,2.135,2.134,0.040185,0.062339,0.099948,0.099433,0.136012,0.006182,0.014515,0.013438,0.029276,0.009479,0.02567,0.048901,0.070672,0.089954,,complete
tail,2026-04-30,515880,通信ETF,TAIL_2STAR,59.0,,2,,,,,,,,,False,回踩MA5支撑（偏离-0.8%）; RSI(6)=18（极度超卖）; MA60趋势向上（+2.14%/5日），回调低吸; 触及近期支撑低点区域,,market_panic=False,1.321,1.352,1.43,1.501,1.511,0.023467,0.082513,0.13626,0.14383,0.203634,0.008327,0.014515,0.013438,0.029276,0.009479,0.008952,0.069075,0.106984,0.134351,,complete
tail,2026-04-30,600036,招商银行,TAIL_2STAR,55.0,,2,,,,,,,,,False,跌破MA20下方（-2.9%，或超跌机会）; MA60长期支撑附近（-2.5%）; RSI(6)=11（极度超卖）; MA60温和上行（+0.23%/5日）; 触及近期支撑低点区域,,market_panic=False,38.27,38.0,37.94,37.9,37.37,-0.007055,-0.008623,-0.009668,-0.023517,0.00209,-0.024301,0.014515,0.013438,0.029276,0.009479,-0.021571,-0.022061,-0.038944,-0.032996,,complete
tail,2026-04-30,515450,红利低波50,TAIL_1STAR,43.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.8%）; MA60长期支撑附近（+0.9%）; MA60温和上行（+0.23%/5日）; 触及近期支撑低点区域,,market_panic=False,1.441,1.436,1.429,1.437,1.437,-0.00347,-0.008328,-0.002776,-0.002776,0.001388,-0.017349,0.014515,0.013438,0.029276,0.009479,-0.017985,-0.021765,-0.032052,-0.012255,,complete
tail,2026-04-30,518880,黄金ETF,TAIL_1STAR,35.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-1.1%）; RSI(6)=18（极度超卖）; 触及近期支撑低点区域,MA60趋势下行（-0.71%/5日），谨防下跌趋势接刀,market_panic=False,9.678,9.791,9.88,9.806,9.515,0.011676,0.020872,0.013226,-0.016842,0.026348,-0.025108,0.014515,0.013438,0.029276,0.009479,-0.002839,0.007434,-0.01605,-0.026322,,complete
tail,2026-04-30,512400,有色金属ETF,TAIL_1STAR,32.0,,1,,,,,,,,,False,今日跌-1.0%（轻度回调）; 回踩MA20支撑（偏离+0.6%）; MA60长期支撑附近（-2.1%）; 触及近期支撑低点区域,MA60趋势下行（-0.82%/5日），谨防下跌趋势接刀,market_panic=False,2.119,2.199,2.206,2.188,1.981,0.037754,0.041057,0.032563,-0.065125,0.06135,-0.08353,0.014515,0.013438,0.029276,0.009479,0.023238,0.027619,0.003286,-0.074604,,complete
tail,2026-05-01,159611,电力ETF,TAIL_2STAR,66.0,,2,,,,,,,,,False,今日跌-1.4%（轻度回调）; 回踩MA20支撑（偏离+0.7%）; MA60长期支撑附近（+0.8%）; RSI(6)=16（极度超卖）; MA60趋势向上（+0.57%/5日），回调低吸; 触及近期支撑低点区域,主力今日净流出1.54亿（资金撤离，慎买）,market_panic=False,,,,,,,,,,,,,,,,,,,,,missing_price
tail,2026-05-01,159326,电网设备ETF,TAIL_2STAR,53.0,,2,,,,,,,,,False,今日跌-1.2%（轻度回调）; 回踩MA5支撑（偏离-1.1%）; RSI(6)=18（极度超卖）; MA60趋势向上（+0.85%/5日），回调低吸; 触及近期支撑低点区域,主力今日净流出2.89亿（资金撤离，慎买）,market_panic=False,,,,,,,,,,,,,,,,,,,,,missing_price
tail,2026-05-01,515880,通信ETF,TAIL_1STAR,47.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-1.0%）; RSI(6)=16（极度超卖）; MA60趋势向上（+2.14%/5日），回调低吸; 触及近期支撑低点区域,主力今日净流出1.88亿（资金撤离，慎买）,market_panic=False,,,,,,,,,,,,,,,,,,,,,missing_price
tail,2026-05-01,515450,红利低波50,TAIL_1STAR,46.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.8%）; MA60长期支撑附近（+0.9%）; MA60温和上行（+0.23%/5日）; 触及近期支撑低点区域,,market_panic=False,,,,,,,,,,,,,,,,,,,,,missing_price
tail,2026-05-01,600036,招商银行,TAIL_1STAR,43.0,,1,,,,,,,,,False,跌破MA20下方（-2.9%，或超跌机会）; MA60长期支撑附近（-2.5%）; RSI(6)=11（极度超卖）; MA60温和上行（+0.23%/5日）; 触及近期支撑低点区域,主力今日净流出3.17亿（资金撤离，慎买）,market_panic=False,,,,,,,,,,,,,,,,,,,,,missing_price
tail,2026-05-01,159567,港股创新药ETF,TAIL_1STAR,32.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-0.4%）; MA60长期支撑附近（-0.7%）; RSI(6)=36（偏低区间）; 触及近期支撑低点区域,MA60偏弱（-0.35%/5日），中期趋势存隐患; 主力今日净流出0.76亿，需观察,market_panic=False,,,,,,,,,,,,,,,,,,,,,missing_price
